Drug Name	DrugBankID	False Positive DME	PathFX Phenotype	PathFX Phen. CUI	Corrected P-value	Network genes assoc to phen	
sapropterin	DB00360	Hypertension	Primary pulmonary hypertension	C0152171	9.25935140637e-05	AKT1,TPH1,NOS3,CAV1,HSP90AA1,PAH	
sapropterin	DB00360	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.000133942641034	AKT1,TPH1,NOS3,PAH	
sapropterin	DB00360	Hypertension	Pulmonary arterial hypertension	C3203102	0.000110445268432	AKT1,TPH1,NOS3,CAV1,HSP90AA1,PAH	
sapropterin	DB00360	Hypertension	Portal hypertension, noncirrhotic	C0020541	0.000132143746711	NOS3,TH,HSP90AA1,PTGS2	
sapropterin	DB00360	Pulmonary edema	Pulmonary edema	C0034063	0.000182561970938	NOS3,CAV1,PTGS2	
sapropterin	DB00360	Edema	Pulmonary edema	C0034063	0.000182561970938	NOS3,CAV1,PTGS2	
sapropterin	DB00360	Pulmonary edema	High altitude pulmonary edema	C0340100	0.000262729844413	NOS3,TH	
sapropterin	DB00360	Edema	High altitude pulmonary edema	C0340100	0.000262729844413	NOS3,TH	
sapropterin	DB00360	Hypertension	Ocular Hypertension	C0028840	0.000207750269107	TP53,NOS3	
sapropterin	DB00360	Myopathy	Myofibrillar myopathy, BAG3-related	C2678065	1	AKT1	
buspirone	DB00490	Pneumonia	Pneumonia	C0032285	5.20832583612e-05	CCR1,CCL20,KNG1,CCR9,CXCL1,CCR8,C3,POMC,CXCR4,CCR6,CCL19,LPAR2,CXCL13,CXCL9,CCR2,CXCL8,PTGDR2,PF4,LPAR1,CXCL12,CCL5,CCR3,NPW,CXCL2,CXCR2,ADORA3,CXCR3,C3AR1,CXCL5,C5AR1	
buspirone	DB00490	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000118747078074	CNR1,ABCB1,CCR5,CCR7,C3,NPY,AGT,SAA1,CYP3A5,CCR2,CYP3A4,GAL,AGTR2,CCL5,CYP2D6	
buspirone	DB00490	Pneumonia	Pneumocystis jiroveci pneumonia	C1535939	0.000120152663037	CCR5,C3,CXCR4,CXCL8,CXCL10,CXCR6	
buspirone	DB00490	Pneumonia	Streptococcal pneumonia	C0155862	0.000142997542998	C3,CXCL8,PPBP,CCL5	
theophylline	DB00277	Pancreatitis	Hereditary pancreatitis	C0238339	7.29483282675e-05	CYP2E1,KLK3,CXCL1,GIP,ADCYAP1,PRSS3,ADM,CCR6,CXCR2,PLAG1,CYP1B1,CCL20,PTHLH,CXCL6,CXCR3,CXCR4,MGST1,SCT,GCG,CXCR1,APOE,GNAI2,ALB,CXCL12,HP,CXCL8,TSC22D1,CCL28,CXCL10,CASR,CXCL5	
theophylline	DB00277	Hypertension	Hypertension	C0020538	5.31410916581e-05	AGTR2,LPAR2,CYP2E1,ADORA2B,PDE3A,CXCR6,ADCY9,SST,NPY2R,MC3R,CXCL13,GPER1,ADM,CYP2C8,RAMP2,PTGER4,CCR6,SSTR4,GABBR1,ANXA1,GNAS,CNR1,ACKR3,ADRA2C,NPY,ADRB3,CYP2D6,HTR1B,GPR83,GCGR,ADA,CYP1A2,GAL,OPRD1,CYP1B1,MC2R,ADORA2A,SUCNR1,PPBP,PYY,ADORA1,CRHR1,ADCY5,CYP3A4,KCNMA1,LHB,FSHR,CCR5,ADRB1,NPY1R,DRD3,CCL21,IAPP,GCG,CALCA,ADRA2B,RAMP1,APP,KNG1,APOE,POMC,PTH,MGST3,AGT,CCR2,BDKRB1,GNAI2,SAA1,APLNR,ALB,CYP2C9,CXCL2,HP,APOC1,APLN,CXCL8,LPAR1,HTR4,CALCRL,ADRA2A,BDKRB2,PDYN,CCL28,CYP1A1,FPR1,CASR,CST3,HRH3	
theophylline	DB00277	Pneumonia	Pneumonia	C0032285	5.82505729565e-05	LPAR2,C3AR1,CYP2E1,ADORA2B,CXCL1,TTF1,CXCL13,C5AR1,CCR6,CXCR2,PTGDR2,CCR3,PDE4A,VIP,CCR1,ADA,NPW,CCL20,CCL19,CXCR3,CCR8,CXCR4,NLRC4,CXCL9,PF4,KNG1,POMC,CCL5,CCR2,C3,CXCL12,CXCL2,HP,CXCL8,LPAR1,CCR9,CYP1A1,CXCL5	
theophylline	DB00277	Myocardial infarction	Myocardial Infarction	C0027051	7.98678756562e-05	AGTR2,PDE3A,PDE5A,P2RY12,GSN,AHSG,GFAP,ADM,CYP2C8,GRM8,P2RY11,GHRH,CNR1,NPY,ADRB3,CYP2D6,CCR3,CCR1,PTGER2,CYP1A2,OPRD1,CXCL6,ADORA1,CYP3A4,KCNMA1,OPRK1,CCR5,ADRB1,SCN5A,GCG,ADRA2B,RAMP1,KNG1,APOE,HTR1D,CCL5,AGT,SERPING1,CCR2,BDKRB1,CYP2C9,C3,CXCL12,HP,TAS2R50,APOC1,RLN2,CXCL8,CXCR5,BDKRB2,CDCP1,CYP1A1,CXCL10,CASR,CST3	
theophylline	DB00277	Hypertension	Essential hypertension	C0085580	7.23514211886e-05	AGTR2,LPAR2,ADM,GNAS,NPY,ADRB3,CYP2D6,GCGR,VIP,ADA,ADORA2A,ADORA1,KCNMA1,FSHR,ADRB1,CALCA,ADRA2B,KNG1,APOE,POMC,PTH,AGT,BDKRB1,GNAI2,APLNR,ALB,CYP2C9,HP,LPAR1,CALCRL,BDKRB2	
theophylline	DB00277	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.000117349436919	DRD4,CNR1,CYP2D6,PDE4A,MTNR1B,CYP1A2,ADORA2A,CYP3A4,DRD3,HTR1F,APOE,HTR6,MTNR1A,PDE4B	
theophylline	DB00277	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000118856824816	AGTR2,SLC25A13,ADM,CYP2C8,CNR1,NPY,ADRB3,CYP2D6,CCR7,GAL,CYP3A4,FSHR,CCR5,ADRB1,GCG,APOE,CCL5,PTH,AGT,CCR2,SAA1,ALB,CYP2C9,C3,HP,APOC1,CDCP1	
theophylline	DB00277	Hypertension	genetic hypertension	C0598428	7.83712188279e-05	LPAR2,CXCR6,SSTR4,ACKR3,PTHLH,ADRA2B,PTH,AGT	
theophylline	DB00277	Hypertension	Renovascular hypertension	C0020545	9.87084028804e-05	AGTR2,PTGER3,ADM,SUCNR1,CXCR3,ADRB1,AGT,CXCL10	
theophylline	DB00277	Pancreatitis	Pancreatitis	C0030305	0.000132649253731	CYP2E1,SST,SLC25A13,CNR1,NCOA3,CCR1,PTHLH,CNR2,PPY,SCT,CALCA,APOE,CCL5,ALB,CXCL8,BDKRB2,CYP1A1,CASR,CTSL	
theophylline	DB00277	Hypertension	Pulmonary arterial hypertension	C3203102	0.000112453433866	PDE5A,NPS,CCR6,HTR1B,VIP,CCR1,CCR7,CYP1B1,ADORA2A,CCR5,CXCR4,KNG1,SPECC1L,CCL5,BDKRB1,APLNR,CYP2C9,CXCL12,BDKRB2	
theophylline	DB00277	Myocardial infarction	Acute myocardial infarction	C0155626	0.000143191550104	P2RY12,ADM,P2RY11,CYP2D6,CXCR4,ADRB1,SCN5A,CCL21,GCG,ADRA2B,APOE,AGT,CXCL12,HP,CXCL8,CST3	
theophylline	DB00277	Myopathy	Inclusion Body Myopathy, Sporadic	C0751713	0.000184212505776	TOMM40,CXCR3,CXCL9,APOE,CXCL11,CXCL10,CST3	
theophylline	DB00277	Pulmonary edema	Pulmonary edema	C0034063	0.000188557034905	GHRH,ADA,FSHR,CCR5,ALB,CXCL2,CXCL8,FPR1	
theophylline	DB00277	Edema	Pulmonary edema	C0034063	0.000188557034905	GHRH,ADA,FSHR,CCR5,ALB,CXCL2,CXCL8,FPR1	
theophylline	DB00277	Hemorrhage	Subarachnoid hemorrhage	C0038525	0.000167993697449	VIPR2,CXCL1,GFAP,HTR1B,CCL20,ADORA1,CYP3A4,ADRB1,CALCA,SLA2,APOE,AGT,CAMTA1,CXCL12,HP,RXFP1	
theophylline	DB00277	Pancreatitis	Acute pancreatitis	C0001339	0.000161042036708	GALR2,PRSS3,GAL,PTHLH,PTGDR,APOE,AGT,CXCL8,GALR3	
amlodipine	DB00381	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.000115367602254	CYP3A4,CYP1A2,CYP2B6,CYP3A5,CYP2D6	
pancuronium	DB01337	Pancreatitis	Hereditary pancreatitis	C0238339	6.79102302536e-05	CXCL12,TACR3,TACR1,CCR6,CXCR3,GCG,CXCR4,EGF,CXCR1,GAST,CASR,GNAI2,SYT1,CXCL10,F2RL1,NTSR1,TACR2,CCL28,P2RY6,CXCL6,CXCL1,EGFR,CCKBR,ADRB2,EDN1,TAC1,CCL20,NTS,CXCL5,CXCR2,CXCL8	
pancuronium	DB01337	Sepsis	Sepsis	C0243026	6.4366625524e-05	CXCL2,C5AR1,CXCL12,CCL5,C5,POMC,CXCR4,C3,GAST,C3AR1,FPR2,AGTR2,SYT1,GRPR,WNT5A,F2R,F2,KNG1,ADRA1D,PNOC,ADRA2A,EDN3,AGT,P2RY2,LTB4R,EDNRB,SST,GAL,APP,ADRB2,S1PR3,EDN1,AAK1,GRP,P2RY1,NTS,TFRC,CCR2,SAA1,CXCR2,CXCL8	
pancuronium	DB01337	Hypertension	genetic hypertension	C0598428	7.00245700246e-05	CXCR6,SSTR4,EDNRA,LPAR2,ADRA1A,AGT,ACKR3,CYSLTR2,ADRA2B,EDN1	
pancuronium	DB01337	Hypertension	Pulmonary hypertension, neonatal, susceptibility to	C0020542	0.000122897800776	CCL5,TACR1,NPS,BDKRB2,EGF,CXCR1,UTS2,EDNRA,CASR,UTS2B,F2,F2RL1,CCR7,TACR2,AGT,HTR2B,HTR1B,EDNRB,DNM2,APLNR,CYSLTR1,EDN1,TAC1,NPY,CXCR2,CXCL8	
pancuronium	DB01337	Pneumonia	Pneumonia	C0032285	5.20832583612e-05	CXCL2,NPW,C5AR1,CXCL12,PF4,CCL19,CCL5,CCR6,CXCL13,CCR3,CXCR3,POMC,CXCR4,PTAFR,C3,C3AR1,LPAR2,CXCL9,PTGDR2,IGF2R,TRIP10,F2R,KNG1,CCR9,F2RL1,LTB4R,CXCL1,EGFR,CCR8,CYSLTR1,LPAR1,ADRB2,TAC1,ADORA3,CCR1,CCL20,CXCL5,CCR2,CXCR2,CXCL8	
pancuronium	DB01337	Myocardial infarction	Myocardial Infarction	C0027051	6.43108463976e-05	CXCL12,CCL5,CCR3,GCG,GRM8,BDKRB2,CHRM2,DAB2,C3,CNR1,UTS2,EDNRA,CASR,AGTR2,HTR1D,IGF2R,UTS2R,AVPR1A,F2R,F2,KNG1,EDN2,CXCL10,ADRA1D,F2RL1,OPRD1,AGT,GHRL,APOB,ADORA1,CXCR5,VAMP8,CXCL6,P2RY2,TF,EDNRB,OPRK1,LDLRAP1,BDKRB1,P2RY11,P2RY12,GHSR,ADRB2,ADRA2B,LDLR,EDN1,ADORA3,CCR1,CCR5,NPY,TAS2R50,CCR2,CXCL8	
pancuronium	DB01337	Hypertension	Essential hypertension	C0085580	6.61806123364e-05	POMC,BDKRB2,UTS2,EDNRA,LPAR2,GNAI2,GCGR,ADRA1A,AGTR2,AVPR1A,KNG1,ADRA1B,EDN2,ADRA1D,AGT,APOB,ADORA1,P2RY2,DNM2,APLNR,PTGFR,BDKRB1,LPAR1,ADRB2,ADRA2B,LDLR,EDN1,NPY,TRHR	
pancuronium	DB01337	Hypertension	Primary pulmonary hypertension	C0152171	0.000108686395414	CXCL12,CCL5,NPS,CXCR4,BDKRB2,EGF,EDNRA,F2R,KNG1,F2RL1,CCR7,HTR2B,HTR1B,EDNRB,APLNR,BDKRB1,EDN1,CCR1,CCR5	
pancuronium	DB01337	Gastric ulcer	Gastric ulcer	C0038358	9.83838178492e-05	CCK,BDKRB2,EGF,GAST,OXT,HRH3,GHRL,SST,BDKRB1,EGFR,EDN1,OXTR,CXCL8	
pancuronium	DB01337	Hypertension	Pulmonary arterial hypertension	C3203102	0.000126647380264	CXCL12,CCL5,CCR6,NPS,CXCR4,BDKRB2,EGF,EDNRA,F2R,KNG1,F2RL1,CCR7,HTR2B,HTR1B,EDNRB,SCARB2,APLNR,BDKRB1,EDN1,CCR1,CCR5	
pancuronium	DB01337	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000118747078074	CCL5,GCG,C3,CNR1,AGTR2,F2,TRH,CCR7,AGT,APOB,LDLRAP1,GAL,ADRB2,LDLR,CCR5,NPY,LRP2,CCR2,SAA1	
pancuronium	DB01337	Pancreatitis	Pancreatitis	C0030305	0.000144202180377	CNR2,CCL5,TACR1,CCK,BDKRB2,CNR1,EDNRA,CASR,CD4,GHRL,AP2S1,TF,SST,EDN1,CCR1,PPY,CXCL8	
pancuronium	DB01337	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.00010753987841	CNR1,DRD4,ARRB2,F2R,MTNR1A,HTR1F,MTNR1B,DRD3	
pancuronium	DB01337	Pneumonia	Streptococcal pneumonia	C0155862	0.000142997542998	CCL5,PTAFR,C3,TRIP10,PPBP,CXCL8	
pancuronium	DB01337	Myocardial infarction	Acute myocardial infarction	C0155626	0.000133436594598	CXCL12,GCG,CCL21,CXCR4,CHRM2,EDNRA,PIK3C2A,F2,AGT,APOB,P2RY11,P2RY12,ADRA2B,EDN1,CXCL8	
pancuronium	DB01337	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000153153153153	CXCL12,F2RL3,CCL5,CXCR4,F2R,F2,AGT,APOB,ADORA1,P2RY2,EDNRB,PTGER1,LDLR,ANXA1,NPY,CXCL8	
pancuronium	DB01337	Cerebral infarction	Infarction, Middle Cerebral Artery	C0740392	0.000180101547322	CXCL2,CXCR3,C3,AGT,GHRL,ADORA1,GHSR,EDN1	
pancuronium	DB01337	Pneumonia	Lobar Pneumonia	C0032300	0.00019584231771	CCL5,PTAFR,TRIP10,PPBP	
phendimetrazine	DB01579	Pancreatitis	Hereditary pancreatitis	C0238339	0.000143561842775	GAST,TACR3,TACR2,PLAG1,EDN1,TSC22D1,CASR,CCKBR,ALB,NTSR1,TAC1,APOE,NTS,P2RY6,KLK3,PRSS3,TACR1,F2RL1,HP,GCG	
phendimetrazine	DB01579	Hypertension	Hypertension	C0020538	4.60176731975e-05	APP,APOC1,TACR3,ADRA1A,GHRL,F2,EDN1,KCNMA1,EDN2,EDNRA,TRH,CASR,GHSR,EDNRB,HTR2B,GCGR,BDKRB1,PTGER1,ALB,P2RY2,APOE,NTS,ADRA1D,SLC6A2,KNG1,ADRA1B,OXT,GNA14,EDN3,BDKRB2,LPAR1,CST3,AGT,F2R,TAC3,LPAR2,XCL1,GNA12,AVPR1A,TRHR,CHRM3,UTS2,CYSLTR2,SAA1,TACR1,GNRH1,KISS1,OXTR,UTS2R,HP,GCG	
phendimetrazine	DB01579	Myocardial infarction	Myocardial Infarction	C0027051	7.87394704361e-05	APOC1,GHRL,SERPING1,F2,EDN1,KCNMA1,EDN2,EDNRA,AHSG,CDCP1,GFAP,CASR,GHSR,EDNRB,BDKRB1,SCN5A,P2RY2,APOE,TBXA2R,P2RY11,ADRA1D,KNG1,BDKRB2,CST3,AGT,F2R,AVPR1A,UTS2,GSN,UTS2R,F2RL1,HP,GCG	
phendimetrazine	DB01579	Hypertension	Essential hypertension	C0085580	8.60107095047e-05	ADRA1A,EDN1,KCNMA1,EDN2,EDNRA,GCGR,BDKRB1,ALB,P2RY2,APOE,ADRA1D,KNG1,ADRA1B,BDKRB2,LPAR1,AGT,LPAR2,AVPR1A,TRHR,UTS2,HP,PTGFR	
phendimetrazine	DB01579	Hypertension	Pulmonary hypertension, neonatal, susceptibility to	C0020542	0.000134233853947	UTS2B,TACR2,F2,EDN1,NPS,EDNRA,CASR,EDNRB,HTR2B,TAC1,APOE,BDKRB2,CYSLTR1,AGT,UTS2,TACR1,F2RL1	
phendimetrazine	DB01579	Sepsis	Sepsis	C0243026	6.36604774536e-05	APP,APOC1,GAST,LTB4R,SERPING1,F2,EDN1,P2RY1,BBC3,EDNRB,P2RY2,APOE,NTS,ADRA1D,KNG1,EDN3,AGT,F2R,GRPR,GSN,SAA1,GRP	
phendimetrazine	DB01579	Hypertension	genetic hypertension	C0598428	6.66486875682e-05	ADRA1A,EDN1,EDNRA,AGT,LPAR2,CYSLTR2	
phendimetrazine	DB01579	Gastric ulcer	Gastric ulcer	C0038358	0.000141837495669	GAST,GHRL,EDN1,BDKRB1,CCK,OXT,BDKRB2,OXTR	
phendimetrazine	DB01579	Pancreatitis	Pancreatitis	C0030305	0.000194444444444	GHRL,EDN1,SLC25A13,EDNRA,CASR,CCK,ALB,APOE,BDKRB2,NCOA3,CTSL,TACR1	
phendimetrazine	DB01579	Myocardial infarction	Acute myocardial infarction	C0155626	0.000253124845851	F2,EDN1,EDNRA,SCN5A,APOE,P2RY11,CST3,AGT,HP,GCG	
phendimetrazine	DB01579	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000151565455652	APOC1,F2,SLC25A13,CDCP1,TRH,ALB,APOE,AGT,SAA1,HP,GCG	
phendimetrazine	DB01579	Hemorrhage	Subarachnoid hemorrhage	C0038525	0.000267628205128	F2,EDN1,SLA2,GFAP,EDNRB,CAMTA1,APOE,AGT,TACR1,HP	
phendimetrazine	DB01579	Hypertension	Portal hypertension, noncirrhotic	C0020541	0.000201575837163	UTS2B,EDN1,EDNRA,EDNRB,BDKRB2,AGT	
phendimetrazine	DB01579	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000150844277674	F2RL3,F2,GFAP,EDNRB,PTGER1,P2RY2,APOE,TBXA2R,AGT,F2R	
carboplatin	DB00958	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.00010975729361	GSTT1,NQO1,GSTM1,SOD1	
carboplatin	DB00958	Pancreatitis	Pancreatitis, Alcoholic	C0376670	1	GSTT1,GSTM1,GSTP1	
carboplatin	DB00958	Pancreatitis	Pancreatitis	C0030305	0.000123989749655	GSTT1,XDH,GSTM1,MPO,GSTP1,SOD1	
carboplatin	DB00958	Proteinuria	Proteinuria Adverse Event	C1962972	1	GSTT1,GSTM1	
carboplatin	DB00958	Cerebral infarction	Infarction, Middle Cerebral Artery	C0740392	0.000155826327869	NQO1,XDH,SOD1	
carboplatin	DB00958	Myopathy	Distal myopathy Markesbery-Griggs type	C1838244	1	GSTT1,GSTM1	
mecasermin	DB01277	Myopathy	Myotubular myopathy	C0175709	9.48568655992e-05	AMPH,WASL,DNM2,BIN1	
mecasermin	DB01277	Hypertension	Essential hypertension	C0085580	6.35802469136e-05	IGF1R,APOB,INS,IRS1,IGF1,DNM2,INSR,ADRB2,PTPN1	
abciximab	DB00054	Hemolytic anemia	Autoimmune hemolytic anemia	C0002880	0.000119499568594	IGHV2-5,FCGR3A,CD3G,FCGR3B	
abciximab	DB00054	Hemolytic anemia	Hemolytic anemia, nonspherocytic, due to glucose phosphate isomerase deficiency	C0002878	0.000208257713249	IGHV2-5,FCGR2B,CD3G,FCGR2C,FCGR2A	
ephedrine	DB01364	Pancreatitis	Hereditary pancreatitis	C0238339	9.80984002415e-05	CCKBR,TACR2,NTS,CASR,P2RY6,F2RL1,NTSR1,GCG,STX1A,GAST,TACR3,SYT1,TAC1,EDN1,TACR1	
ephedrine	DB01364	Sepsis	Sepsis	C0243026	7.62623633524e-05	ADRA1D,KNG1,NTS,P2RY1,SAA1,EDNRB,P2RY2,AGT,GRPR,EDN3,F2,GAST,F2R,SYT1,APP,LTB4R,GRP,EDN1	
ephedrine	DB01364	Myocardial infarction	Myocardial Infarction	C0027051	6.47058823529e-05	ADRA1D,KNG1,CASR,F2RL1,ACHE,GCG,EDNRB,P2RY2,GHRL,AGT,UTS2R,BDKRB1,TBXA2R,AVPR1A,EDNRA,F2,EDN2,F2R,BDKRB2,GHSR,P2RY11,UTS2,EDN1	
ephedrine	DB01364	Gastric ulcer	Gastric ulcer	C0038358	0.000105209739584	OXTR,GHRL,BDKRB1,GAST,CCK,BDKRB2,OXT,EDN1	
niacin	DB00627	Pneumonia	Pneumonia	C0032285	6.46111207345e-05	KNG1,NPW,CXCL8,LPAR1,CCL20,CCR9,PTGDR2,CXCL9,CXCR4,CCR6,CCR3,CXCR2,CXCL13,CCL19,CXCR3,CXCL1,C5AR1,CCR8,C3,CXCL5,PF4,CXCL2,LPAR2,CCR1,CXCL12,ADORA3,CCR2,CCL5,POMC,C3AR1	
niacin	DB00627	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.000134538207173	DRD3,DRD4,HTR1F,MTNR1B,MTNR1A,CYP2D6,CNR1	
niacin	DB00627	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000134241245136	CCR5,CCR7,GAL,AGT,NPY,C3,AGTR2,CCR2,SAA1,CCL5,CYP2D6,CNR1	
niacin	DB00627	Pneumonia	Streptococcal pneumonia	C0155862	0.000148348556388	CXCL8,C3,CCL5,PPBP	
phentolamine	DB00692	Sepsis	Sepsis	C0243026	0.000101319462909	POMC,F2R,GAST,LTB4R,GRPR,NTS,AGT,KNG1,APP,ADRA1D,SAA1,ADRA2A,F2,P2RY1,EDNRB,GRP,P2RY2,EDN1,EDN3	
phentolamine	DB00692	Pancreatitis	Hereditary pancreatitis	C0238339	0.000155854126679	TACR1,GAST,GCG,TACR3,NTS,NTSR1,TACR2,TAC1,CCKBR,F2RL1,P2RY6,GNAI2,EDN1,CXCL6,CASR	
phentolamine	DB00692	Gastric ulcer	Gastric ulcer	C0038358	0.00018669527897	GAST,OXT,GHRL,BDKRB1,CCK,EDN1,BDKRB2,OXTR	
phentolamine	DB00692	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000222585330428	F2R,F2RL3,AGT,F2,EDNRB,ANXA1,P2RY2,TBXA2R,PTGER1	
phentolamine	DB00692	Ventricular tachycardia	Ventricular tachycardia, catecholaminergic polymorphic, 2	C0042514	0.000286126539314	AGT,GNAI2,EDN1	
pitavastatin	DB08860	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.00013728549142	APOE,APOC3,ALB,CDCP1,APOC2,ABCB1,APOA2,HP,HMGCR,APOA1,CYP2C8,SLCO1B1,SLC10A1,NPHS1,APOC1,F7,APOA4,SLC25A13,CYP2C9	
pitavastatin	DB08860	Myopathy	Myofibrillar myopathy, BAG3-related	C2678065	0.000192291193409	DMD,GSN,FN1,CFH,TTN,LDB3	
pitavastatin	DB08860	Myocardial infarction	Old myocardial infarction	C0155668	0.000167335674862	APOE,APOA1,CYP2C8,APOA4,CYP2C9	
pitavastatin	DB08860	Hyperlipidemia	Hyperlipidemia, familial combined	C0020474	0.00010307630843	APOE,APOC3,ALB,APOA2,HMGCR,APOA1,FN1,APOA4	
pitavastatin	DB08860	Myopathy	Myopathy, scapulohumeroperoneal	C0026848	0.000203266787659	APOE,ALB,TRAPPC11,TTR,HMGCR,SCN5A,DMD,CYP2C8,SLCO1B1,GFAP,CFH,OBSL1,RYR2,TTN,CHKB,LDB3,CYP2C9	
pitavastatin	DB08860	Myocardial infarction	Myocardial Infarction	C0027051	6.6723633724e-05	APOE,APOC3,CDCP1,ABCG2,ABCB1,APOA2,HP,HMGCR,APOA1,SCN5A,CYP2C8,SLCO1B1,GSN,CST3,GFAP,FN1,ATM,ITGA2,KRT16,CFH,SERPING1,KCNMA1,AHSG,APOC1,F7,APOA4,CYP2C9	
ketoprofen	DB01009	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000132067851373	CCR7,GAL,PTGS1,CCR2,SAA1,CYP2C8,APOC3,CNR1,AGTR2,APOC1,APOA1,APOA4,NPHS1,AGT,CCR5,NPY,CDCP1,C3,CCL5,F7,APOE,APOC2,APOA2,CYP2C9,ALB,HP,SLC25A13	
ketoprofen	DB01009	Myopathy	Inclusion Body Myopathy, Sporadic	C0751713	0.000164519695862	CXCL11,CST3,CXCL10,CXCR3,APOE,CXCL9,TTR,TOMM40	
ketoprofen	DB01009	Gastric ulcer	Gastric ulcer	C0038358	9.50473415878e-05	CXCL8,PTGS1,CYP2C8,FN1,BDKRB1,BDKRB2,PTGS2,SST,CYP2C9,HRH3,TP53	
ketoprofen	DB01009	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.000114504300689	CNR1,DRD4,DRD3,PDE4B,MTNR1B,HTR1F,APOE,MTNR1A	
ketoprofen	DB01009	Myopathy	Myofibrillar myopathy, BAG3-related	C2678065	0.000173577828714	TTN,LDB3,FN1,DMD,GSN,CFH	
ketoprofen	DB01009	Proteinuria	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	C0033687	0.000162686391269	POMC,SAA1,FN1,CTSL,APOA1,NPHS1,AGT,CXCL10,PTGS2,APOE,CYP2C9,ALB,CFH,HP	
ketoprofen	DB01009	Pneumonia	Pneumocystis jiroveci pneumonia	C1535939	0.000148026315789	CXCL8,CXCR6,CXCL10,CCR5,C3,TP53,CXCR4	
ketoprofen	DB01009	Pneumonia	Streptococcal pneumonia	C0155862	0.00015292675452	CXCL8,C3,PTGS2,CCL5,PPBP	
ketoprofen	DB01009	Hyperlipidemia	Hyperlipidemia, familial combined	C0020474	0.000149912587413	APOC3,FN1,APOA1,APOA4,C3,APOE,APOA2,ALB	
ketoprofen	DB01009	Cardiac arrest	Cardiac arrest	C0018790	0.000227999099707	CXCL8,SCN5A,POMC,RYR2,CCL5,APOE,PDYN,TTR,GNAI2,TP53,SPAST	
nabilone	DB00486	Pneumonia	Pneumonia	C0032285	4.61711711712e-05	CXCL12,CCR9,CXCL9,LPAR2,CCL19,C5AR1,POMC,CCL5,CCR1,CXCL1,CXCL13,NPW,C3,CXCL2,CXCR4,ADORA3,PTGDR2,CCR3,CCR2,PF4,C3AR1,CXCL8,KNG1,CXCL5,CXCR2,CCL20,LPAR1,CCR6,CXCR3,CCR8	
nabilone	DB00486	Sepsis	Sepsis	C0243026	0.000101319462909	CXCL12,APP,FPR2,AGT,C5AR1,POMC,CCL5,C5,C3,CXCL2,CXCR4,SAA1,ADRA2A,CCR2,S1PR3,C3AR1,CXCL8,AGTR2,KNG1,GAL,CXCR2,SST,PNOC	
nabilone	DB00486	Myocardial infarction	Myocardial Infarction	C0027051	0.000110094909405	CXCL10,CXCL12,NPY,HTR1D,AGT,GRM8,OPRK1,CCL5,CNR1,CCR1,CCR5,TAS2R50,C3,P2RY12,ADORA3,CCR3,ADRA2B,BDKRB1,CXCR5,CCR2,CXCL8,AGTR2,KNG1,OPRD1,ADORA1,CXCL6,CASR,BDKRB2	
nabilone	DB00486	Pancreatitis	Hereditary pancreatitis	C0238339	0.000155854126679	CXCL10,CXCL12,CXCL1,CXCR4,CXCL8,CCL28,GNAI2,CXCL5,CXCR2,CCL20,CCR6,CXCL6,CASR,CXCR3,CXCR1	
nabilone	DB00486	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.00011272115489	MTNR1A,HTR1F,CNR1,DRD3,MTNR1B,DRD4	
nabilone	DB00486	Pneumonia	Pneumocystis jiroveci pneumonia	C1535939	0.000140459724126	CXCL10,CCR5,CXCR6,C3,CXCR4,CXCL8	
nabilone	DB00486	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000172636176753	NPY,AGT,CCL5,CNR1,CCR5,C3,SAA1,CCR2,AGTR2,CCR7,GAL	
nabilone	DB00486	Cerebral infarction	Infarction, Middle Cerebral Artery	C0740392	0.000189802915563	AGT,C3,CXCL2,ADORA1,CXCR3	
nabilone	DB00486	Pancreatitis	Pancreatitis	C0030305	0.000203508292825	PPY,CCL5,CNR1,CCR1,CNR2,CXCL8,SST,CASR,BDKRB2	
nabilone	DB00486	Myopathy	Inclusion Body Myopathy, Sporadic	C0751713	0.000204650656051	CXCL10,CXCL9,CXCL11,CXCR3	
