Predicted Cotherapy,Relationship,dme,Drugs with labeled DME,DME pathway intermediate,Intermediate node count,PMID,Notes
Rimonabant,Prevents,Myocardial Infarction,Clozapine,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Pentazocine,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Diphenhydramine,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Menthol,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Pilocarpine,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Sumatriptan,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Imipramine,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Pramipexole,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Trazodone,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Maprotiline,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Rizatriptan,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Perphenazine,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Amoxapine,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Atropine,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Disopyramide,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Tramadol,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Aripiprazole,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Adenosine,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Fentanyl,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Nalbuphine,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Olanzapine,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Gabapentin,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Rimonabant,Prevents,Myocardial Infarction,Tropicamide,CNR1,69,23636507,"Blocking of CB1 receptor with rimonabant improves cardiac functions in the early and late stages after MI, decreases arterial stiffness and reduces cardiac remodelling"
Carvedilol,Prevents,Neuropathy,Lidocaine,ADRB2,3,28286117,prevents neuropathy induced by oxaliplatin
Carvedilol,Prevents,Neuropathy,Erlotinib,ADRB2,3,28286117,prevents neuropathy induced by oxaliplatin
Carvedilol,Prevents,Neuropathy,Trastuzumab,ADRB2,3,28286117,prevents neuropathy induced by oxaliplatin
Levothyroxine,Prevents,Neuropathy,Sulfamethizole,TTR,15,24863095,Prevents neuropathy associated with hypothyroidism.
Levothyroxine,Prevents,Neuropathy,Indomethacin,TTR,15,24863095,Prevents neuropathy associated with hypothyroidism.
Levothyroxine,Prevents,Neuropathy,Acitretin,TTR,15,24863095,Prevents neuropathy associated with hypothyroidism.
Levothyroxine,Prevents,Neuropathy,Insulin Detemir,TTR,15,24863095,Prevents neuropathy associated with hypothyroidism.
Levothyroxine,Prevents,Neuropathy,Probenecid,TTR,15,24863095,Prevents neuropathy associated with hypothyroidism.
Levothyroxine,Prevents,Neuropathy,Tacrolimus,TTR,15,24863095,Prevents neuropathy associated with hypothyroidism.
Levothyroxine,Prevents,Neuropathy,Sulindac,TTR,15,24863095,Prevents neuropathy associated with hypothyroidism.
Levothyroxine,Prevents,Neuropathy,Hyaluronidase,TTR,15,24863095,Prevents neuropathy associated with hypothyroidism.
Levothyroxine,Prevents,Neuropathy,Vemurafenib,TTR,15,24863095,Prevents neuropathy associated with hypothyroidism.
Levothyroxine,Prevents,Neuropathy,Tetracycline,TTR,15,24863095,Prevents neuropathy associated with hypothyroidism.
Levothyroxine,Prevents,Neuropathy,Erlotinib,TTR,15,24863095,Prevents neuropathy associated with hypothyroidism.
Mirtazapine,Prevents,Neuropathy,Lidocaine,ADRB2,3,23836292,Mitigates chemo-therapy induced neuropathy
Mirtazapine,Prevents,Neuropathy,Erlotinib,ADRB2,3,23836292,Mitigates chemo-therapy induced neuropathy
Mirtazapine,Prevents,Neuropathy,Trastuzumab,ADRB2,3,23836292,Mitigates chemo-therapy induced neuropathy
Resveratrol,Prevents,Neuropathy,Sulfamethizole,TTR,15,29592782,Prevents neuropathic pain following spinal cord injury
Resveratrol,Prevents,Neuropathy,Indomethacin,TTR,15,29592782,Prevents neuropathic pain following spinal cord injury
Resveratrol,Prevents,Neuropathy,Acitretin,TTR,15,29592782,Prevents neuropathic pain following spinal cord injury
Resveratrol,Prevents,Neuropathy,Insulin Detemir,TTR,15,29592782,Prevents neuropathic pain following spinal cord injury
Resveratrol,Prevents,Neuropathy,Probenecid,TTR,15,29592782,Prevents neuropathic pain following spinal cord injury
Resveratrol,Prevents,Neuropathy,Tacrolimus,TTR,15,29592782,Prevents neuropathic pain following spinal cord injury
Resveratrol,Prevents,Neuropathy,Sulindac,TTR,15,29592782,Prevents neuropathic pain following spinal cord injury
Resveratrol,Prevents,Neuropathy,Hyaluronidase,TTR,15,29592782,Prevents neuropathic pain following spinal cord injury
Resveratrol,Prevents,Neuropathy,Vemurafenib,TTR,15,29592782,Prevents neuropathic pain following spinal cord injury
Resveratrol,Prevents,Neuropathy,Tetracycline,TTR,15,29592782,Prevents neuropathic pain following spinal cord injury
Resveratrol,Prevents,Neuropathy,Erlotinib,TTR,15,29592782,Prevents neuropathic pain following spinal cord injury
Aspirin,Prevents,Pancreatitis,Capsaicin,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Pergolide,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Paroxetine,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Sulindac,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Erythromycin,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Valsartan,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Risperidone,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Ropinirole,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Droxidopa,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Fenoprofen,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Mirtazapine,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Acamprosate,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Ketoprofen,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Clozapine,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Clonidine,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Pilocarpine,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Pramipexole,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Sulfasalazine,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Thalidomide,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Quetiapine,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Atropine,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Aripiprazole,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Prazosin,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Aspirin,Prevents,Pancreatitis,Olanzapine,"TP53,EDNRA,NFKBIA",8|18|2,27138793,phospho-aspirin prevented pancreatitis-accelerated acinar-to-ductal metaplasia
Cinacalcet,Prevents,Pancreatitis,Propranolol,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Eprosartan,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Pergolide,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Diphenoxylate,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Memantine,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Paroxetine,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Erythromycin,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Citalopram,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Danazol,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Morphine,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Pasireotide,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Valsartan,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Losartan,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Risperidone,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Ropinirole,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Octreotide,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Naloxone,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Droxidopa,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
Cinacalcet,Prevents,Pancreatitis,Naltrexone,CASR,75,25045523,Cinacalcet was successfully used in treating recurrent pancreatitis
